word,freq_jukugo,freq_all_words,freq_total,in_jukugo,in_all_words
虹彩,1,0,1,True,False
虹彩毛様体炎,1,0,1,True,False
虹彩炎,1,0,1,True,False
虹彩異色症,1,0,1,True,False
虹彩認証,1,0,1,True,False
虹技,1,0,1,True,False
虹梁,1,0,1,True,False
虹色,1,0,1,True,False
虹蜺,1,0,1,True,False
虹霓,1,0,1,True,False
虹鱒,1,0,1,True,False
虻蜂,1,0,1,True,False
蚊取線香,1,0,1,True,False
蚊屋,1,0,1,True,False
蚊帳,1,0,1,True,False
蚊帳吊草,1,0,1,True,False
蚊帳釣草,1,0,1,True,False
蚊柱,1,0,1,True,False
蚊母樹,1,0,1,True,False
蚊母鳥,1,0,1,True,False
蚊火,1,0,1,True,False
蚊火屋,1,0,1,True,False
蚊燻,1,0,1,True,False
蚊絶,1,0,1,True,False
蚊蜻蛉,1,0,1,True,False
蚊遣,1,0,1,True,False
蚊遣器,1,0,1,True,False
蚊針,1,0,1,True,False
蚊鉤,1,0,1,True,False
蚊食鳥,1,0,1,True,False
蚕児,1,0,1,True,False
蚕具,1,0,1,True,False
蚕卵,1,0,1,True,False
蚕卵紙,1,0,1,True,False
蚕室,1,0,1,True,False
蚕座,1,0,1,True,False
蚕棚,1,0,1,True,False
蚕業,1,0,1,True,False
蚕業技術研究所,1,0,1,True,False
蚕玉,1,0,1,True,False
蚕種,1,0,1,True,False
蚕簿,1,0,1,True,False
蚕糞,1,0,1,True,False
蚕糸,1,0,1,True,False
蚕糸業,1,0,1,True,False
蚕糸試験所,1,0,1,True,False
蚕紙,1,0,1,True,False
蚕繭,1,0,1,True,False
蚕蛾,1,0,1,True,False
蚕豆,1,0,1,True,False
蚕霊,1,0,1,True,False
蚕食,1,0,1,True,False
蚜虫,1,0,1,True,False
蚣蝮,1,0,1,True,False
蚤取粉,1,0,1,True,False
蚤虫,1,0,1,True,False
蚤蝿,1,0,1,True,False
蚤蠅,1,0,1,True,False
蚩尤,1,0,1,True,False
蚩尾,1,0,1,True,False
蚪虫,1,0,1,True,False
蚯蚓,1,0,1,True,False
蚯蚓蜥蜴,1,0,1,True,False
蚯蚓鯊,1,0,1,True,False
蚰蜒,1,0,1,True,False
蚰蜒眉,1,0,1,True,False
蚰蜒羊歯,1,0,1,True,False
蚶子,1,0,1,True,False
蚶貝,1,0,1,True,False
蛁蟟,1,0,1,True,False
蛆虫,1,0,1,True,False
蛇体,1,0,1,True,False
蛇口,1,0,1,True,False
蛇尾,1,0,1,True,False
蛇年,1,0,1,True,False
蛇床子,1,0,1,True,False
蛇座,1,0,1,True,False
蛇心仏口,1,0,1,True,False
蛇性,1,0,1,True,False
蛇柄,1,0,1,True,False
蛇毒,1,0,1,True,False
蛇瓜,1,0,1,True,False
蛇皮,1,0,1,True,False
蛇皮線,1,0,1,True,False
蛇目,1,0,1,True,False
蛇目蝶,1,0,1,True,False
蛇管,1,0,1,True,False
蛇篭,1,0,1,True,False
蛇籠,1,0,1,True,False
蛇紋,1,0,1,True,False
蛇紋石,1,0,1,True,False
蛇腹,1,0,1,True,False
蛇腹糸,1,0,1,True,False
蛇舅母,1,0,1,True,False
蛇苺,1,0,1,True,False
蛇蜻蛉,1,0,1,True,False
蛇蝎,1,0,1,True,False
蛇蠍,1,0,1,True,False
蛇行,1,1,2,True,True
蛇行運転,1,0,1,True,False
蛇足,1,0,1,True,False
蛇遣座,1,0,1,True,False
蛇酒,1,0,1,True,False
蛇銀宝,1,0,1,True,False
蛇革,1,0,1,True,False
蛇頭,1,0,1,True,False
蛇食鷲,1,0,1,True,False
蛋民,1,0,1,True,False
蛋白,1,0,1,True,False
蛋白加水分解物,1,0,1,True,False
蛋白尿,1,0,1,True,False
蛋白工学研究所,1,0,1,True,False
蛋白消化酵素,1,0,1,True,False
蛋白源,1,0,1,True,False
蛋白石,1,0,1,True,False
蛋白質,1,0,1,True,False
蛋白質分解酵素,1,0,1,True,False
蛋粉,1,0,1,True,False
蛋黄,1,0,1,True,False
蛍光,1,0,1,True,False
蛍光体,1,0,1,True,False
蛍光塗料,1,0,1,True,False
蛍光増白剤,1,0,1,True,False
蛍光板,1,0,1,True,False
蛍光染料,1,0,1,True,False
蛍光灯,1,0,1,True,False
蛍光燈,1,0,1,True,False
蛍光物質,1,0,1,True,False
蛍光管,1,0,1,True,False
蛍光色,1,0,1,True,False
蛍光色素,1,0,1,True,False
蛍光顕微鏡,1,0,1,True,False
蛍族,1,0,1,True,False
蛍火,1,0,1,True,False
蛍烏賊,1,0,1,True,False
蛍狩,1,0,1,True,False
蛍石,1,0,1,True,False
蛍草,1,0,1,True,False
蛍藺,1,0,1,True,False
蛍蛆,1,0,1,True,False
蛍蛾,1,0,1,True,False
蛍袋,1,0,1,True,False
蛍雪,1,0,1,True,False
蛔虫,1,0,1,True,False
蛙化現象,1,0,1,True,False
蛙又,1,0,1,True,False
蛙声,1,0,1,True,False
蛙壷黴症,1,0,1,True,False
蛙手,1,0,1,True,False
蛙狩神事,1,0,1,True,False
蛙股,1,0,1,True,False
蛙跳,1,0,1,True,False
蛙鮟鱇,1,0,1,True,False
蛙鳴,1,0,1,True,False
蛙鳴蝉噪,1,0,1,True,False
蛙黽,1,0,1,True,False
蛛形綱,1,0,1,True,False
蛛形類,1,0,1,True,False
蛛手,1,0,1,True,False
蛛網,1,0,1,True,False
蛛蜘,1,0,1,True,False
蛞蝓,1,0,1,True,False
蛞蝓魚,1,0,1,True,False
蛟竜,1,0,1,True,False
蛟首,1,0,1,True,False
蛟龍,1,0,1,True,False
蛤仔,1,0,1,True,False
蛤鍋,1,0,1,True,False
蛩鳴,1,0,1,True,False
蛭児,1,0,1,True,False
蛭子,1,0,1,True,False
蛭巻,1,0,1,True,False
蛭木,1,0,1,True,False
蛭木騙,1,0,1,True,False
蛭石,1,0,1,True,False
蛭蓆,1,0,1,True,False
蛮人,1,0,1,True,False
蛮僧,1,0,1,True,False
蛮刀,1,0,1,True,False
蛮力,1,0,1,True,False
蛮勇,1,0,1,True,False
蛮叢,1,0,1,True,False
蛮和,1,0,1,True,False
蛮国,1,0,1,True,False
蛮地,1,0,1,True,False
蛮境,1,0,1,True,False
蛮声,1,0,1,True,False
蛮夷,1,0,1,True,False
蛮女,1,0,1,True,False
蛮岩,1,0,1,True,False
蛮島,1,0,1,True,False
蛮性,1,0,1,True,False
蛮族,1,0,1,True,False
蛮書,1,0,1,True,False
蛮殻,1,0,1,True,False
蛮民,1,0,1,True,False
蛮気,1,0,1,True,False
蛮漬,1,0,1,True,False
蛮煙,1,0,1,True,False
蛮爵,1,0,1,True,False
蛮産,1,0,1,True,False
蛮甥,1,0,1,True,False
蛮的,1,0,1,True,False
蛮神,1,0,1,True,False
蛮種,1,0,1,True,False
蛮絵,1,0,1,True,False
蛮習,1,0,1,True,False
蛮色,1,0,1,True,False
蛮行,1,0,1,True,False
蛮襟,1,0,1,True,False
蛮語,1,0,1,True,False
蛮貊,1,0,1,True,False
蛮野,1,0,1,True,False
蛮陬,1,0,1,True,False
蛮隷,1,0,1,True,False
蛮雨,1,0,1,True,False
蛮雲,1,0,1,True,False
蛮風,1,0,1,True,False
蛮骨,1,0,1,True,False
蛸入道,1,0,1,True,False
蛸坊主,1,0,1,True,False
蛸壷,1,0,1,True,False
蛸壺,1,0,1,True,False
蛸壺型心筋症,1,0,1,True,False
蛸樹,1,0,1,True,False
蛸水母,1,0,1,True,False
蛸烏賊,1,0,1,True,False
蛸焼,1,0,1,True,False
蛸船,1,0,1,True,False
蛸足,1,0,1,True,False
蛸足配線,1,0,1,True,False
蛸部屋,1,0,1,True,False
蛸配当,1,0,1,True,False
蛹化,1,0,1,True,False
蛹虫,1,0,1,True,False
蛾目,1,0,1,True,False
蛾眉,1,0,1,True,False
蜀人,1,0,1,True,False
蜀南,1,0,1,True,False
蜀子,1,0,1,True,False
蜀山,1,0,1,True,False
蜀川,1,0,1,True,False
蜀志,1,0,1,True,False
蜀江,1,0,1,True,False
蜀漢,1,0,1,True,False
蜀犬,1,0,1,True,False
蜀王,1,0,1,True,False
蜀紅,1,0,1,True,False
蜀羊,1,0,1,True,False
蜀葵,1,0,1,True,False
蜀虎,1,0,1,True,False
蜀西,1,0,1,True,False
蜀軍,1,0,1,True,False
蜀錦,1,0,1,True,False
蜀魂,1,0,1,True,False
蜀魄,1,0,1,True,False
蜀鳥,1,0,1,True,False
蜀麦,1,0,1,True,False
蜀黍,1,0,1,True,False
蜂屋柿,1,0,1,True,False
蜂巣,1,0,1,True,False
蜂巣炎,1,0,1,True,False
蜂巣織炎,1,0,1,True,False
蜂巣胃,1,0,1,True,False
蜂房,1,0,1,True,False
蜂毒,1,0,1,True,False
蜂熊,1,0,1,True,False
蜂目,1,0,1,True,False
蜂窩,1,0,1,True,False
蜂窩織炎,1,0,1,True,False
蜂群崩壊症候群,1,0,1,True,False
蜂蜜,1,0,1,True,False
蜂蜜色,1,0,1,True,False
蜂蜜酒,1,0,1,True,False
蜂蝋,1,0,1,True,False
蜂蠟,1,0,1,True,False
蜂角鷹,1,0,1,True,False
蜂起,1,0,1,True,False
蜂雀,1,0,1,True,False
蜂食,1,0,1,True,False
蜂鳥,1,0,1,True,False
蜃人,1,0,1,True,False
蜃楼,1,0,1,True,False
蜃気,1,0,1,True,False
蜃気楼,1,0,1,True,False
蜆汁,1,0,1,True,False
蜆蝶,1,0,1,True,False
蜆貝,1,0,1,True,False
蜈蚣,1,0,1,True,False
蜉蝣,1,0,1,True,False
蜊河,1,0,1,True,False
蜊蛄,1,0,1,True,False
蜊蜴,1,0,1,True,False
蜑小舟貝,1,0,1,True,False
蜑民,1,0,1,True,False
蜒女,1,0,1,True,False
蜒蜒長蛇,1,0,1,True,False
蜒転,1,0,1,True,False
蜘味,1,0,1,True,False
蜘妹,1,0,1,True,False
蜘手,1,0,1,True,False
蜘蛛,1,0,1,True,False
蜘蛛人手,1,0,1,True,False
蜘蛛助,1,0,1,True,False
蜘蛛合戦,1,0,1,True,False
蜘蛛学,1,0,1,True,False
蜘蛛形類,1,0,1,True,False
蜘蛛恐怖症,1,0,1,True,False
蜘蛛手,1,0,1,True,False
蜘蛛海星,1,0,1,True,False
蜘蛛猿,1,0,1,True,False
蜘蛛膜,1,0,1,True,False
蜘蛛膜下出血,1,0,1,True,False
蜘蛛膜下腔,1,0,1,True,False
蜘蛛蘭,1,0,1,True,False
蜘蛛貝,1,0,1,True,False
蜘蛛類,1,0,1,True,False
蜚蠊,1,0,1,True,False
蜚語,1,0,1,True,False
蜚鳥,1,0,1,True,False
蜜人,1,0,1,True,False
蜜吸,1,0,1,True,False
蜜壺,1,0,1,True,False
蜜接,1,0,1,True,False
蜜教,1,0,1,True,False
蜜月,1,0,1,True,False
蜜月旅行,1,0,1,True,False
蜜月時代,1,0,1,True,False
蜜柑,1,0,1,True,False
蜜柑小実蝿,1,0,1,True,False
蜜柑小実蠅,1,0,1,True,False
蜜柑状果,1,0,1,True,False
蜜柑畑,1,0,1,True,False
蜜柑科,1,0,1,True,False
蜜柑酒,1,0,1,True,False
蜜源植物,1,0,1,True,False
蜜漬,1,0,1,True,False
蜜砂糖,1,0,1,True,False
蜜穴熊,1,0,1,True,False
蜜腺,1,0,1,True,False
蜜色,1,0,1,True,False
蜜蓋,1,0,1,True,False
蜜蜂,1,0,1,True,False
蜜蝋,1,0,1,True,False
蜜蝋石,1,0,1,True,False
蜜蠟,1,0,1,True,False
蜜語,1,0,1,True,False
蜜豆,1,0,1,True,False
蜥易,1,0,1,True,False
蜥蜴,1,0,1,True,False
蜥蜴座,1,0,1,True,False
蜥蜴目,1,0,1,True,False
蜥蝪,1,0,1,True,False
蜷局,1,0,1,True,False
蜻治,1,0,1,True,False
蜻蛉,1,0,1,True,False
蜻蛉島,1,0,1,True,False
蜻蛉洲,1,0,1,True,False
蜻蛉玉,1,0,1,True,False
蜻蜒,1,0,1,True,False
蜻蜓,1,0,1,True,False
蜾蠃,1,0,1,True,False
蜾蠃乙女,1,0,1,True,False
蜾蠃少女,1,0,1,True,False
蜿曲,1,0,1,True,False
蜿蜒,1,0,1,True,False
蜿蜒長蛇,1,0,1,True,False
蜿蜿,1,0,1,True,False
蜿蜿長蛇,1,0,1,True,False
蝃蝀,1,0,1,True,False
蝉声,1,0,1,True,False
蝉時雨,1,0,1,True,False
蝉海老,1,0,1,True,False
蝉脱,1,0,1,True,False
蝉蛻,1,0,1,True,False
蝉魴鮄,1,0,1,True,False
蝋人形,1,0,1,True,False
蝋光沢,1,0,1,True,False
蝋染,1,0,1,True,False
蝋梅,1,0,1,True,False
蝋燭,1,0,1,True,False
蝋燭屋,1,0,1,True,False
蝋燭立,1,0,1,True,False
蝋燭足,1,0,1,True,False
蝋石,1,0,1,True,False
蝋管,1,0,1,True,False
蝋紙,1,0,1,True,False
蝋細工,1,0,1,True,False
蝋纈染,1,0,1,True,False
蝋義歯,1,0,1,True,False
蝋膜,1,0,1,True,False
蝋色,1,0,1,True,False
蝋色塗,1,0,1,True,False
蝋色漆,1,0,1,True,False
蝌斗,1,0,1,True,False
蝌蚪,1,0,1,True,False
蝌蚪文字,1,0,1,True,False
蝎宮,1,0,1,True,False
蝎座,1,0,1,True,False
蝕分,1,0,1,True,False
蝕害,1,0,1,True,False
蝕歯,1,0,1,True,False
蝕湖,1,0,1,True,False
蝕甚,1,0,1,True,False
蝕谷,1,0,1,True,False
蝕魔,1,0,1,True,False
蝗害,1,0,1,True,False
蝗虫,1,0,1,True,False
蝗豆,1,0,1,True,False
蝘蜓,1,0,1,True,False
蝙蝠,1,0,1,True,False
蝙蝠傘,1,0,1,True,False
蝙蝠蛾,1,0,1,True,False
蝟族,1,0,1,True,False
蝟毛,1,0,1,True,False
蝟集,1,0,1,True,False
蝠丸,1,0,1,True,False
蝤蛑,1,0,1,True,False
蝦夷,1,0,1,True,False
蝦夷上溝桜,1,0,1,True,False
蝦夷五加,1,0,1,True,False
蝦夷地,1,0,1,True,False
蝦夷小桜,1,0,1,True,False
蝦夷山桜,1,0,1,True,False
蝦夷松,1,0,1,True,False
蝦夷栗鼠,1,0,1,True,False
蝦夷榎,1,0,1,True,False
蝦夷法螺,1,0,1,True,False
蝦夷狼,1,0,1,True,False
蝦夷白蝶,1,0,1,True,False
蝦夷禅庭花,1,0,1,True,False
蝦夷縞栗鼠,1,0,1,True,False
蝦夷羆,1,0,1,True,False
蝦夷茜,1,0,1,True,False
蝦夷菊,1,0,1,True,False
蝦夷菫,1,0,1,True,False
蝦夷葱,1,0,1,True,False
蝦夷蔓金梅,1,0,1,True,False
蝦夷蝉,1,0,1,True,False
蝦夷蟬,1,0,1,True,False
蝦夷貝,1,0,1,True,False
蝦夷透百合,1,0,1,True,False
蝦夷鈴蘭,1,0,1,True,False
蝦夷雷鳥,1,0,1,True,False
蝦夷鳴兎,1,0,1,True,False
蝦夷鹿,1,0,1,True,False
蝦夷黄菅,1,0,1,True,False
蝦夷黒貂,1,0,1,True,False
蝦夷鼯鼠,1,0,1,True,False
蝦尾,1,0,1,True,False
蝦根,1,0,1,True,False
蝦腰,1,0,1,True,False
蝦芋,1,0,1,True,False
蝦蔓,1,0,1,True,False
蝦蔓虫,1,0,1,True,False
蝦虎魚,1,0,1,True,False
蝦蛄,1,0,1,True,False
蝦蛄万力,1,0,1,True,False
蝦蟆,1,0,1,True,False
蝦蟇,1,0,1,True,False
蝦蟇口,1,0,1,True,False
蝦蟇腫,1,0,1,True,False
蝦蟇鮟鱇,1,0,1,True,False
蝦蟹,1,0,1,True,False
蝦錠,1,0,1,True,False
蝮丼,1,0,1,True,False
蝮草,1,0,1,True,False
蝲蛄,1,0,1,True,False
蝴蝶,1,0,1,True,False
蝶型,1,0,1,True,False
蝶形,1,0,1,True,False
蝶形弁,1,0,1,True,False
蝶形骨,1,0,1,True,False
蝶斑,1,0,1,True,False
蝶番,1,0,1,True,False
蝶目,1,0,1,True,False
蝶矢,1,0,1,True,False
蝶蝶,1,0,1,True,False
蝶蝶夫人,1,0,1,True,False
蝶蝶魚,1,0,1,True,False
蝶蝿,1,0,1,True,False
蝶豆,1,0,1,True,False
蝶貝,1,0,1,True,False
蝶道,1,0,1,True,False
蝶鮫,1,0,1,True,False
蝸其,1,0,1,True,False
蝸廬,1,0,1,True,False
蝸殻,1,0,1,True,False
蝸氏,1,0,1,True,False
蝸牛,1,0,1,True,False
蝸牛殻,1,0,1,True,False
蝸牛神経,1,0,1,True,False
蝸牛管,1,0,1,True,False
蝸牛角上,1,0,1,True,False
蝸角,1,0,1,True,False
蝿取,1,0,1,True,False
蝿取紙,1,0,1,True,False
蝿取草,1,0,1,True,False
蝿取蜘蛛,1,0,1,True,False
蝿地獄,1,0,1,True,False
蝿帳,1,0,1,True,False
蝿座,1,0,1,True,False
蝿毒草,1,0,1,True,False
蝿虎,1,0,1,True,False
蝿頭,1,0,1,True,False
螂蛆,1,0,1,True,False
融剤,1,0,1,True,False
融合,1,0,1,True,False
融和,1,0,1,True,False
融和路線,1,0,1,True,False
融接,1,0,1,True,False
融朗,1,0,1,True,False
融氷,1,0,1,True,False
融氷期,1,0,1,True,False
融氷液,1,0,1,True,False
融点,1,0,1,True,False
融着,1,0,1,True,False
融解,1,0,1,True,False
融解塩,1,0,1,True,False
融解点,1,0,1,True,False
融解熱,1,0,1,True,False
融資,1,0,1,True,False
融資枠,1,0,1,True,False
融資額,1,0,1,True,False
融通,1,0,1,True,False
融通念仏宗,1,0,1,True,False
融通性,1,0,1,True,False
融通手形,1,0,1,True,False
融通無碍,1,0,1,True,False
融通無礙,1,0,1,True,False
融除,1,0,1,True,False
融雪,1,0,1,True,False
融雪機,1,0,1,True,False
螟虫,1,0,1,True,False
螟蛉,1,0,1,True,False
螟蛾,1,0,1,True,False
螠虫,1,0,1,True,False
螢光,1,0,1,True,False
螢光灯,1,0,1,True,False
螢光燈,1,0,1,True,False
螢火,1,0,1,True,False
螢石,1,0,1,True,False
螢雪,1,0,1,True,False
螭吻,1,0,1,True,False
螭竜,1,0,1,True,False
螭首,1,0,1,True,False
螳怒,1,0,1,True,False
螳螂,1,0,1,True,False
螳螂拳,1,0,1,True,False
螺子,1,0,1,True,False
螺子山,1,0,1,True,False
螺子釘,1,0,1,True,False
螺旋,1,0,1,True,False
螺旋体,1,0,1,True,False
螺旋推進器,1,0,1,True,False
螺旋状,1,0,1,True,False
螺旋階段,1,0,1,True,False
螺線,1,0,1,True,False
螺線面,1,0,1,True,False
螺貝,1,0,1,True,False
螺鈿,1,0,1,True,False
螺鈿細工,1,0,1,True,False
螺髪,1,0,1,True,False
螻羽,1,0,1,True,False
螻蛄,1,0,1,True,False
螻蛄才,1,0,1,True,False
螻蛄羽,1,0,1,True,False
螻蛄芸,1,0,1,True,False
螻蟻,1,0,1,True,False
螽一,1,0,1,True,False
螽斯,1,0,1,True,False
螽花,1,0,1,True,False
螽蟖,1,0,1,True,False
蟀谷,1,0,1,True,False
蟄伏,1,0,1,True,False
蟄居,1,0,1,True,False
蟄居閉門,1,0,1,True,False
蟄息,1,0,1,True,False
蟄状,1,0,1,True,False
蟄眠,1,0,1,True,False
蟄竜,1,0,1,True,False
蟄者,1,0,1,True,False
蟄虫,1,0,1,True,False
蟆子,1,0,1,True,False
蟇口,1,0,1,True,False
蟇目,1,0,1,True,False
蟇股,1,0,1,True,False
蟇蛙,1,0,1,True,False
蟋蟀,1,0,1,True,False
蟐螂,1,0,1,True,False
蟒全,1,0,1,True,False
蟒卵,1,0,1,True,False
蟒神,1,0,1,True,False
蟒草,1,0,1,True,False
蟒蛇,1,0,1,True,False
蟒衣,1,0,1,True,False
蟠桃,1,0,1,True,False
蟠竜,1,0,1,True,False
蟠踞,1,0,1,True,False
蟠龍,1,0,1,True,False
蟯虫,1,0,1,True,False
蟯虫症,1,0,1,True,False
蟯蟲,1,0,1,True,False
蟲国,1,0,1,True,False
蟲園,1,0,1,True,False
蟲惑,1,0,1,True,False
蟲惑的,1,0,1,True,False
蟶貝,1,0,1,True,False
蟷螂,1,0,1,True,False
蟷螂拳,1,0,1,True,False
蟷螂擬,1,0,1,True,False
蟹味噌,1,0,1,True,False
蟹喰猿,1,0,1,True,False
蟹屎,1,0,1,True,False
蟹工船,1,0,1,True,False
蟹座,1,0,1,True,False
蟹挟,1,0,1,True,False
蟹星雲,1,0,1,True,False
蟹殻,1,0,1,True,False
蟹漁,1,0,1,True,False
蟹玉,1,0,1,True,False
蟹目釘,1,0,1,True,False
蟹瞞,1,0,1,True,False
蟹缶,1,0,1,True,False
蟹股,1,0,1,True,False
蟹草,1,0,1,True,False
蟹蒲,1,0,1,True,False
蟹虫,1,0,1,True,False
蟹蜘蛛,1,0,1,True,False
蟹蝙蝠,1,0,1,True,False
蟹行文字,1,0,1,True,False
蟹食海豹,1,0,1,True,False
蟹食犬,1,0,1,True,False
蟹食猿,1,0,1,True,False
蟹飯,1,0,1,True,False
蟻吸,1,0,1,True,False
蟻喰,1,0,1,True,False
蟻地獄,1,0,1,True,False
蟻塚,1,0,1,True,False
蟻学,1,0,1,True,False
蟻巻,1,0,1,True,False
蟻族,1,0,1,True,False
蟻枘,1,0,1,True,False
蟻浴,1,0,1,True,False
蟻継,1,0,1,True,False
蟻蚕,1,0,1,True,False
蟻蜂,1,0,1,True,False
蟻蜘蛛,1,0,1,True,False
蟻走感,1,0,1,True,False
蟻酸,1,0,1,True,False
蟻食,1,0,1,True,False
蟻鳥科,1,0,1,True,False
蟾州,1,0,1,True,False
蟾翁,1,0,1,True,False
蟾蜍,1,0,1,True,False
蟾酥,1,0,1,True,False
蠁子,1,0,1,True,False
蠅取,1,0,1,True,False
蠅取紙,1,0,1,True,False
蠅取草,1,0,1,True,False
蠅取蜘蛛,1,0,1,True,False
蠅地獄,1,0,1,True,False
蠅帳,1,0,1,True,False
蠅毒草,1,0,1,True,False
蠅目,1,0,1,True,False
蠅虎,1,0,1,True,False
蠅頭,1,0,1,True,False
蠍座,1,0,1,True,False
蠍擬,1,0,1,True,False
蠎草,1,0,1,True,False
蠎蛇,1,0,1,True,False
蠏工船,1,0,1,True,False
蠏座,1,0,1,True,False
蠏玉,1,0,1,True,False
蠏缶,1,0,1,True,False
蠑螈,1,0,1,True,False
蠑螺,1,0,1,True,False
蠔油,1,0,1,True,False
蠕動,1,0,1,True,False
蠕動運動,1,0,1,True,False
蠕虫,1,0,1,True,False
蠕虫学,1,0,1,True,False
蠕虫病,1,0,1,True,False
蠖之,1,0,1,True,False
蠖虫,1,0,1,True,False
蠖黄,1,0,1,True,False
蠟人形,1,0,1,True,False
蠟染,1,0,1,True,False
蠟梅,1,0,1,True,False
蠟燭,1,0,1,True,False
蠟燭屋,1,0,1,True,False
蠟石,1,0,1,True,False
蠟管,1,0,1,True,False
蠟紙,1,0,1,True,False
蠟細工,1,0,1,True,False
蠟膜,1,0,1,True,False
蠟色漆,1,0,1,True,False
蠡実,1,0,1,True,False
蠡海,1,0,1,True,False
蠡王,1,0,1,True,False
蠢動,1,0,1,True,False
蠢惑,1,0,1,True,False
蠢愚,1,0,1,True,False
蠢東,1,0,1,True,False
蠢爾,1,0,1,True,False
蠣売,1,0,1,True,False
蠣太,1,0,1,True,False
蠣店,1,0,1,True,False
蠣房,1,0,1,True,False
蠣殻,1,0,1,True,False
蠣殼,1,0,1,True,False
蠣燭,1,0,1,True,False
蠣目,1,0,1,True,False
蠣穀,1,0,1,True,False
蠣船,1,0,1,True,False
蠣鍋,1,0,1,True,False
蠧毒,1,0,1,True,False
蠧紙,1,0,1,True,False
蠧魚,1,0,1,True,False
蠱化,1,0,1,True,False
蠱惑,1,0,1,True,False
蠱惑的,1,0,1,True,False
蠱毒,1,0,1,True,False
蠱物,1,0,1,True,False
蠱神,1,0,1,True,False
蠱篇,1,0,1,True,False
蠱術,1,0,1,True,False
蠶豆,1,0,1,True,False
蠹之,1,0,1,True,False
血中,1,0,1,True,False
血中濃度,1,0,1,True,False
血便,1,0,1,True,False
血債,1,0,1,True,False
血刀,1,0,1,True,False
血判,1,0,1,True,False
血友病,1,0,1,True,False
血友病患者,1,0,1,True,False
血反吐,1,0,1,True,False
血合,1,0,1,True,False
血吸蛭,1,0,1,True,False
血吸蝙蝠,1,0,1,True,False
血圧,1,0,1,True,False
血圧計,1,0,1,True,False
血圧降下剤,1,0,1,True,False
血塊,1,0,1,True,False
血塗,1,0,1,True,False
血小板,1,0,1,True,False
血小板凝集,1,0,1,True,False
血小板減少,1,0,1,True,False
血小板減少症,1,0,1,True,False
血小板無力症,1,0,1,True,False
血尿,1,0,1,True,False
血尿症,1,0,1,True,False
血戦,1,0,1,True,False
血振,1,0,1,True,False
血斑,1,0,1,True,False
血族,1,0,1,True,False
血族結婚,1,0,1,True,False
血族関係,1,0,1,True,False
血書,1,0,1,True,False
血条苔,1,0,1,True,False
血栓,1,0,1,True,False
血栓塞栓症,1,0,1,True,False
血栓溶解,1,0,1,True,False
血栓症,1,0,1,True,False
血止,1,0,1,True,False
血止草,1,0,1,True,False
血気,1,0,1,True,False
血汐,1,0,1,True,False
血汗,1,0,1,True,False
血沈,1,0,1,True,False
血流,1,0,1,True,False
血流量,1,0,1,True,False
血流障害,1,0,1,True,False
血浴,1,0,1,True,False
血涙,1,0,1,True,False
血液,1,0,1,True,False
血液中,1,0,1,True,False
血液内科,1,0,1,True,False
血液凝固,1,0,1,True,False
血液凝固因子,1,0,1,True,False
血液化学,1,0,1,True,False
血液型,1,0,1,True,False
血液型不適合,1,0,1,True,False
血液学,1,0,1,True,False
血液学会,1,0,1,True,False
血液循環,1,0,1,True,False
血液恐怖症,1,0,1,True,False
血液検査,1,0,1,True,False
血液浄化,1,0,1,True,False
血液病,1,0,1,True,False
血液脳関門,1,0,1,True,False
血液製剤,1,0,1,True,False
血液透析,1,0,1,True,False
血液銀行,1,0,1,True,False
血清,1,0,1,True,False
血清型,1,0,1,True,False
血清学,1,0,1,True,False
血清注射,1,0,1,True,False
血清濃度,1,0,1,True,False
血清病,1,0,1,True,False
血清療法,1,0,1,True,False
血清総蛋白,1,0,1,True,False
血清肝炎,1,0,1,True,False
血清診断,1,0,1,True,False
血温,1,0,1,True,False
血漿,1,0,1,True,False
血漿瀉血,1,0,1,True,False
血潮,1,0,1,True,False
血煙,1,0,1,True,False
血玉髄,1,0,1,True,False
血球,1,0,1,True,False
血症,1,0,1,True,False
血痕,1,0,1,True,False
血痰,1,0,1,True,False
血瘤,1,0,1,True,False
血盟,1,0,1,True,False
血目,1,0,1,True,False
血相,1,0,1,True,False
血眼,1,0,1,True,False
血石,1,0,1,True,False
血祭,1,0,1,True,False
血税,1,0,1,True,False
血筋,1,0,1,True,False
血筋苔,1,0,1,True,False
血管,1,0,1,True,False
血管作動物質,1,0,1,True,False
血管内,1,0,1,True,False
血管内皮,1,0,1,True,False
血管収縮薬,1,0,1,True,False
血管壁,1,0,1,True,False
血管弁膜,1,0,1,True,False
血管形成,1,0,1,True,False
血管形成術,1,0,1,True,False
血管心臓造影,1,0,1,True,False
血管性浮腫,1,0,1,True,False
血管拡張,1,0,1,True,False
血管拡張薬,1,0,1,True,False
血管浮腫,1,0,1,True,False
血管炎,1,0,1,True,False
血管狭窄,1,0,1,True,False
血管疾患,1,0,1,True,False
血管系,1,0,1,True,False
血管肉腫,1,0,1,True,False
血管腫,1,0,1,True,False
血管造影,1,0,1,True,False
血管造影法,1,0,1,True,False
血管運動性鼻炎,1,0,1,True,False
血粉,1,0,1,True,False
血糊,1,0,1,True,False
血糖,1,0,1,True,False
血糖値,1,0,1,True,False
血糖値測定器,1,0,1,True,False
