word,len,count,count_wiki,min_char_freq,nankuro_score
脊椎,2,2,8127,18193,4.078589228554462
在野,2,2,1208,2236860,4.078564026219254
融解,2,2,2640,154179,4.0783958472120485
過労,2,2,2638,295064,4.0783280961155235
石英,2,2,1866,794003,4.078298078740543
中頭,2,2,1509,477504,4.078258624169978
生食,2,2,1695,425368,4.078255379110773
貸付,2,2,3988,48481,4.078155381553788
人里,2,2,1496,373098,4.078119906348628
攻守,2,2,2628,310861,4.0780574610909746
霊的,2,2,3149,170965,4.078015180833481
苦痛,2,2,5763,42358,4.077994046426896
四股,2,2,4900,28337,4.077967035065881
両家,2,2,1820,634377,4.077809969004266
質屋,2,2,2130,480288,4.077764918549103
胎児,2,2,5077,19699,4.077755763621677
巡行,2,2,2176,121097,4.077680727787227
義太夫,3,3,1863,586962,4.077674020007694
六道,2,2,2170,120175,4.077640961693433
剛性,2,2,3090,57420,4.077454505685687
冷酷,2,2,5613,40586,4.077445461481137
捕縛,2,2,6198,14867,4.0773965857531085
細動,2,2,1727,404511,4.077363159855278
半音,2,2,1945,523182,4.077331286308472
禅寺,2,2,4521,31489,4.077310722821457
唐人,2,2,2160,66407,4.077281623928218
上木,2,2,1271,1553034,4.077261769326302
係争,2,2,2337,489385,4.077145317852985
桃花,2,2,3499,93930,4.077086669752741
室長,2,2,1726,394998,4.07707342437437
公定,2,2,1113,2625302,4.076938427247389
増改築,3,3,2281,375273,4.076798402573684
疾走,2,2,3976,54895,4.076720855094435
融点,2,2,2461,154179,4.07666073518908
港内,2,2,1784,445353,4.076640498269322
余生,2,2,2278,104308,4.076511233651778
年玉,2,2,1682,401028,4.076465315186339
責務,2,2,2678,122342,4.076265786174218
光輝,2,2,3238,79101,4.076261588506384
通気,2,2,1476,1181576,4.076185676683269
歳入,2,2,2869,59154,4.076131125512521
一風,2,2,1496,478906,4.076130183969304
員外,2,2,1305,1834646,4.07610987244822
川路,2,2,1379,1163729,4.076104637428239
荷役,2,2,3092,113972,4.076088423255559
共振,2,2,2449,197947,4.07607659046168
進退,2,2,1945,805176,4.076071345509817
出納,2,2,1812,155892,4.076039137101308
便名,2,2,1701,360820,4.075988426830645
側道,2,2,1691,374692,4.075938379841534
円周,2,2,2950,158424,4.075844951489766
介在,2,2,1717,531701,4.075812153730126
天性,2,2,1579,1282590,4.07579886221344
定形,2,2,1368,983919,4.075668219009042
中長期,3,3,1138,1613317,4.075410419565097
雑談,2,2,3007,274823,4.0752219665280025
日暮,2,2,2698,18772,4.075181438321574
球種,2,2,1910,711915,4.075106540393383
同系,2,2,1647,526087,4.075006253834445
十三,2,2,1890,516245,4.07478632762878
罰則,2,2,4759,42579,4.074780785417388
昇叙,2,2,4395,63290,4.0747271498462805
途端,2,2,3288,219203,4.074566216442081
樹齢,2,2,3369,144662,4.074535447029564
最北,2,2,1340,1911687,4.074530248112888
民宿,2,2,2124,269562,4.074494553040492
漢詩,2,2,4258,119518,4.074488721095099
教書,2,2,1387,1533837,4.074358936081015
号数,2,2,1776,752442,4.074174387555561
茶室,2,2,3394,122235,4.074156416059745
引火,2,2,2496,423876,4.074131631161054
貨客,2,2,2988,231579,4.074062395968274
中小,2,2,1074,2182142,4.073946585191374
満場,2,2,1671,299443,4.073941187616439
勝地,2,2,1195,1498562,4.073906598889974
艦体,2,2,1835,385596,4.073892894539222
加除,2,2,1471,1537313,4.073843573120912
朽木,2,2,3613,23061,4.073700568677987
日和見,3,3,1140,927786,4.073678368050445
先攻,2,2,2254,543827,4.073603809887845
打順,2,2,2834,330897,4.073584072947809
来世,2,2,1435,1167782,4.073581278651048
興亡,2,2,2872,239284,4.0735118338071405
一存,2,2,1161,1496177,4.073329117782537
本革,2,2,1379,353012,4.073302360688051
複座,2,2,2617,349698,4.073294823139468
勝義,2,2,1585,1107345,4.073205877797841
化工,2,2,1534,1327207,4.073131158632421
雑多,2,2,2459,274823,4.073092958090957
越冬,2,2,3937,86131,4.073057714346945
参内,2,2,1351,1540988,4.0730416592724445
単価,2,2,2443,434586,4.072916013699318
伝令,2,2,2142,607075,4.072910344149295
海風,2,2,1792,478906,4.072892737067827
校生,2,2,1091,3054440,4.072838149905495
惨敗,2,2,4881,23882,4.07277925562269
欠落,2,2,3426,113313,4.072740012117275
保身,2,2,1370,1452857,4.072666607669408
強敵,2,2,3245,112396,4.072641883471502
草稿,2,2,3170,244091,4.072514759264088
逆上,2,2,2270,96540,4.072501734981633
愛機,2,2,1707,739645,4.072472649977849
前妻,2,2,2344,125040,4.0724093707489395
余分,2,2,2368,104308,4.072388281056115
前庭,2,2,2167,180285,4.072387466702571
政情,2,2,1602,923260,4.072357973624719
附則,2,2,3998,92490,4.07235679970025
抑留,2,2,4520,38541,4.072149991979694
単調,2,2,2128,505311,4.071988102172946
空地,2,2,1234,1250169,4.071855744940647
松明,2,2,1432,1197475,4.071743230094489
日影,2,2,1238,672064,4.071574346633726
正装,2,2,1643,818181,4.0715619997299
主旨,2,2,2993,35431,4.071470526985982
天河,2,2,1817,665711,4.071421752621744
道光,2,2,1421,785195,4.071283311943388
上訴,2,2,2177,115125,4.071259606129982
同率,2,2,2053,177715,4.071256493519959
全館,2,2,1913,378240,4.071233047555778
亜属,2,2,2511,181120,4.071201853186205
両市,2,2,1791,634377,4.07120052163212
男山,2,2,1333,955088,4.071186291378865
石製,2,2,1736,996651,4.071165073616171
外局,2,2,1897,296448,4.0710164312070285
高利,2,2,1298,1314432,4.071006190997597
低空,2,2,2427,175301,4.07078704555859
半額,2,2,3145,125023,4.0707775092376615
古風,2,2,2063,478906,4.070709401889087
基点,2,2,1733,721516,4.070626577628882
公金,2,2,1342,1319686,4.0706006907009336
天堂,2,2,2292,222301,4.070537228189399
学報,2,2,1049,1358995,4.070350874819178
僧正,2,2,3027,46280,4.070121434110699
股間,2,2,3010,28337,4.070097560086971
片面,2,2,2413,178210,4.070092085821379
私法,2,2,2382,143497,4.069953778876471
理髪,2,2,2499,80798,4.069934198813156
処遇,2,2,4010,54572,4.069867324679236
胎内,2,2,3403,19699,4.06974739964856
濃縮,2,2,4209,124195,4.069733918659768
御手洗,3,3,2506,68692,4.069729484491537
木綿,2,2,3583,22547,4.069698059970362
伸子,2,2,2086,106133,4.069589320403821
激情,2,2,2681,146465,4.069579822891749
鉄器,2,2,1915,493175,4.06956349254297
苦悩,2,2,7483,10998,4.0695376515062405
同室,2,2,1719,394998,4.069336720487541
擬態,2,2,4368,23990,4.069158669521308
法官,2,2,1751,595482,4.069144693018892
譲位,2,2,2783,93529,4.069082731452466
居所,2,2,1894,329423,4.06905181435723
令制,2,2,1780,607075,4.068964353094531
宣誓,2,2,5860,13266,4.06894987944576
常習,2,2,2342,308209,4.0689313008228964
大波,2,2,1291,448685,4.068905968844943
総帥,2,2,4010,22626,4.068904319950966
敵視,2,2,3368,112396,4.068881413226846
走破,2,2,2638,329577,4.068803130579293
紙芝居,3,3,3590,97806,4.068766921626329
選者,2,2,1407,938963,4.068658952264542
宗旨,2,2,4464,35431,4.068658547426536
曲率,2,2,2315,177715,4.068618479007217
欠片,2,2,4017,113313,4.0685887238874825
特高,2,2,1208,1770392,4.0685778930900085
閉幕,2,2,3148,200143,4.068506374913649
義妹,2,2,2731,110167,4.068486657332714
術者,2,2,1724,938963,4.068472908760172
退陣,2,2,3015,95428,4.068436932521039
左前,2,2,1968,265755,4.06839625099241
線分,2,2,1381,1212807,4.068369480167005
検死,2,2,2108,520384,4.068354145889595
梅林,2,2,3242,120490,4.06831164157798
軍制,2,2,1517,1265877,4.068262223654213
増訂,2,2,3772,71717,4.068176178642005
超絶,2,2,4514,48676,4.068103715847965
大概,2,2,1251,513026,4.068074913202915
難度,2,2,2025,264361,4.068044488977188
夜戦,2,2,1814,305097,4.068018142117802
沈下,2,2,2593,71733,4.067816353319345
靴下,2,2,3938,10212,4.067816331455988
遠慮,2,2,3955,80974,4.067802875076878
切替,2,2,3454,131628,4.067770672731748
排他,2,2,4195,117409,4.067724266236237
修練,2,2,2648,206575,4.067677896122878
脱却,2,2,3845,113057,4.067666462779508
美的,2,2,1945,425022,4.06765663443022
力行,2,2,1217,1559511,4.067611187985393
香子,2,2,1528,439527,4.067579113613191
本署,2,2,1798,93736,4.067526356782894
弾力,2,2,2249,190639,4.067507791724347
肝臓,2,2,7183,22454,4.067418449048534
調律,2,2,2564,197434,4.067405776577806
狂人,2,2,2264,45781,4.067341743620856
草食,2,2,2816,244091,4.06729828017372
村雨,2,2,2663,96268,4.0672464092292255
元久,2,2,1902,655650,4.067236060973568
九大,2,2,1387,312481,4.067127145302877
増量,2,2,2606,375273,4.067081733600732
加齢,2,2,2387,144662,4.066970956641042
重厚,2,2,2703,112600,4.066959293624837
祭日,2,2,1738,128585,4.0669010910830075
増水,2,2,1924,375273,4.066885144062633
外気,2,2,1391,1181576,4.066833520689889
試用,2,2,1447,761428,4.066755723001486
必修,2,2,2080,627586,4.0667003042854954
備蓄,2,2,3662,28287,4.066630526250379
発色,2,2,1496,472572,4.0664525667230595
転回,2,2,1639,958762,4.066394509842993
線香,2,2,1977,439527,4.066374989141567
物心,2,2,1392,815214,4.066358114190907
興収,2,2,2036,435444,4.066297453172436
清涼,2,2,3982,43226,4.06628413624729
器物,2,2,1550,493175,4.066280004744504
外注,2,2,1341,1382479,4.065942349377993
政庁,2,2,2431,119580,4.06592918671906
持久,2,2,2361,352724,4.0659119867581754
純米,2,2,2904,169146,4.065892774587475
星図,2,2,2226,518285,4.065837313937316
外輪,2,2,1978,225198,4.065813542161405
鋼板,2,2,4360,49454,4.065721450892748
訳文,2,2,1811,263389,4.065666031545438
一山,2,2,928,3776922,4.065619084198593
岩代,2,2,1528,494510,4.065570363356058
沙羅,2,2,4648,95435,4.065464247438604
行状,2,2,1431,708683,4.06543773464257
焼却,2,2,4601,90251,4.065375052006784
詩歌,2,2,2932,119518,4.065372577645489
帰省,2,2,3260,113891,4.0652602297287075
用具,2,2,1861,229779,4.0651557271452985
主部,2,2,1055,2350959,4.065120104393257
東征,2,2,2109,102981,4.065075133360877
劣勢,2,2,4619,25944,4.06506937956156
訓令,2,2,2998,123160,4.064940330345596
干潟,2,2,4075,75777,4.064926356626124
気弱,2,2,2968,66276,4.064899830867988
骨髄,2,2,6200,21100,4.064894947533446
樹皮,2,2,3709,79570,4.0648154870992
帯刀,2,2,3609,74277,4.064679907790253
本省,2,2,1708,113891,4.064611434740586
称名,2,2,1338,928027,4.064603643152343
駒形,2,2,2941,82672,4.064597536570677
大君,2,2,1816,85365,4.06447140246899
来客,2,2,2046,377221,4.0643761356924895
山越,2,2,1701,275807,4.064333184082082
中州,2,2,1352,643628,4.064331905955111
官名,2,2,1470,595482,4.064282314139181
参観,2,2,1739,609083,4.064255834040048
論調,2,2,1685,815722,4.064254046461688
投棄,2,2,3029,99650,4.064240494113042
密閉,2,2,3132,200143,4.064232719517185
弁理,2,2,2024,197155,4.063984789749336
急所,2,2,1690,517362,4.063831980998314
救国,2,2,1761,165074,4.063699647550076
門戸,2,2,1794,886324,4.0636673052028005
藩士,2,2,2716,115595,4.063646984654814
軍民,2,2,1471,1265877,4.063638691852439
赤地,2,2,1637,294789,4.063589985052783
合憲,2,2,1772,193312,4.0635767597862475
上側,2,2,1648,374692,4.0635492689007755
西北西,3,3,1384,1509659,4.0635356705294186
中子,2,2,906,4108093,4.063499349915765
兵曹,2,2,3323,61213,4.063457005799011
古式,2,2,1500,975365,4.063451548165234
発話,2,2,1220,1164281,4.063236744877154
横長,2,2,1528,563769,4.063229972108838
裏方,2,2,2548,67826,4.06317233495208
執権,2,2,2727,245322,4.063159215826787
要地,2,2,1096,1900046,4.063102822376527
昼食,2,2,4185,36035,4.063082858051006
湧出,2,2,2982,12501,4.063036090541531
副業,2,2,2412,56390,4.063034248385786
一花,2,2,1441,466433,4.063031454630788
刊本,2,2,1198,579712,4.062873851622701
英俊,2,2,2574,185263,4.062685688722488
借入,2,2,2915,44669,4.062668378512903
感応,2,2,2321,377101,4.062662033612028
道行,2,2,1012,3347589,4.0626433972254645
語幹,2,2,2328,204494,4.062589081350687
舎弟,2,2,3199,216598,4.062547853325602
特待,2,2,2220,164761,4.062322569630467
語義,2,2,1618,1107345,4.062083590353897
劇物,2,2,1451,628735,4.06204836529812
生花,2,2,1575,466433,4.061950302841004
国保,2,2,1098,1452857,4.061875528667272
荒地,2,2,1908,140466,4.06184339795365
片目,2,2,2121,178210,4.061820660576123
組頭,2,2,1821,477504,4.061787324022066
亀裂,2,2,4951,61338,4.061768078495707
砂岩,2,2,3059,131035,4.0617393572435505
改姓,2,2,3150,52066,4.061620389687337
懲戒,2,2,6312,31727,4.061593649013517
到底,2,2,4430,96882,4.061423285215102
殺菌,2,2,3681,55003,4.061207295289149
元本,2,2,1063,986705,4.061205818816058
嫉妬,2,2,11496,11535,4.0611836573471685
道程,2,2,1565,427864,4.061057058105712
造幣,2,2,3327,42777,4.060927312275695
売人,2,2,1045,1526313,4.060909927615292
重水,2,2,1495,1110433,4.060907501937928
職権,2,2,2200,461372,4.060823535929585
静電,2,2,1999,317789,4.060798857223152
京津,2,2,1508,655205,4.060792048072917
従順,2,2,2776,302941,4.060660748488849
一蹴,2,2,3164,11466,4.0606107726685
屋根裏,3,3,2806,67826,4.06061047435758
針葉,2,2,2720,154345,4.0605330387853344
面子,2,2,1193,1249994,4.060485258018737
合板,2,2,1637,266608,4.060442527501499
未然,2,2,2685,303157,4.060441086441586
版図,2,2,2077,586569,4.060407049395636
撲滅,2,2,4103,79720,4.060398618664403
面目,2,2,1389,1249994,4.060105633786678
通俗,2,2,2495,79641,4.059991793193361
暗闇,2,2,6359,15278,4.0598198895445075
同体,2,2,1153,2196583,4.059783782048706
偉業,2,2,2794,27015,4.059771823198374
極性,2,2,2101,264054,4.0596225347140695
干拓,2,2,4804,75777,4.059584636669008
不平,2,2,1369,1010853,4.05946478480587
神族,2,2,1568,736043,4.059394039763212
大宰府,3,3,2090,46929,4.059321195249154
曲解,2,2,1525,1079016,4.059285233806158
主命,2,2,1442,885089,4.059221231546947
大域,2,2,1050,1012672,4.059173198183478
不手際,3,3,1460,814518,4.059097030364529
政略,2,2,1841,393689,4.059081635099827
着席,2,2,2622,242914,4.059031718419811
