direction,start_row,start_col,length,word,source_csv
across,0,4,3,白粉花,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,8,2,登用,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,11,2,開通,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,14,3,空一面,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,18,4,唯一無二,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,23,2,四分,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,2,3,方眼紙,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,6,3,天王山,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,10,2,無口,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,13,2,明文,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,16,2,白馬,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,1,21,2,人口,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,5,2,明月,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,8,2,口元,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,11,3,一両日,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,15,2,夜半,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,18,3,家大工,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,2,22,3,座金物,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,0,3,日用文,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,6,2,地道,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,9,3,手水番,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,13,2,天候,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,16,3,分水路,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,3,20,2,事業,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,4,2,4,中肉中背,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,4,7,2,行動,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,4,12,2,夜気,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,4,19,2,身中,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,4,22,3,苦心談,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,5,0,2,見事,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,5,11,2,山神,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,5,14,3,大明神,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,5,18,2,見分,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,5,21,2,通学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,6,1,2,実用,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,6,8,3,無駄事,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,6,16,2,無情,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,6,19,2,相合,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,6,22,2,力水,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,0,2,紙上,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,3,3,水産学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,7,2,代用,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,10,2,情感,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,15,2,同月,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,18,2,一応,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,7,21,2,天行,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,2,2,方面,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,5,3,用心金,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,9,2,文通,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,12,4,一方通行,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,17,2,気分,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,20,2,身体,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,8,23,2,立見,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,0,2,重心,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,3,2,下行,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,8,2,道化,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,11,2,白身,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,18,2,金時,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,9,21,2,力量,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,1,2,理事,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,4,2,商学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,9,2,人出,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,12,2,上天,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,15,3,手器用,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,19,3,人相学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,10,23,2,下山,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,0,2,遊学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,3,2,遊人,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,6,3,天下一,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,10,2,身心,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,13,3,地方紙,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,17,2,金茶,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,11,22,2,進水,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,2,2,花園,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,5,2,式日,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,8,3,色無地,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,12,2,水神,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,15,2,文書,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,18,2,道徳,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,12,23,2,道義,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,0,2,手中,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,3,2,地雨,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,6,2,塩水,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,13,2,明記,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,16,3,通用口,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,13,20,3,花見月,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,1,2,山門,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,4,2,夜寒,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,7,2,上国,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,10,3,人心地,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,14,2,事理,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,14,19,2,流水,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,15,5,2,天上,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,15,8,3,文字面,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,15,12,3,金石文,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,15,18,2,夜行,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,15,21,2,大老,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,16,2,4,名人気質,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,16,7,2,無学,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,16,10,2,獣道,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,16,15,3,一本気,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,16,19,2,作物,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,0,3,日向水,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,6,2,水明,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,9,2,花心,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,14,2,地大,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,17,3,情熱家,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,17,23,2,欄理,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,18,3,3,入学金,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,18,7,3,長方形,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,18,11,3,白地図,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,18,15,2,発行,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,18,20,3,口上手,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,0,4,一心協力,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,5,3,星月夜,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,9,3,見世物,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,13,3,面倒見,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,17,4,一家相伝,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,19,22,3,金満家,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,0,2,百家,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,0,3,日和見,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,0,3,紙一重,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,11,0,3,遊撃手,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,15,0,3,大晦日,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,2,1,2,試用,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,5,1,3,事実上,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,1,3,中山道,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,17,1,3,向上心,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,2,2,相方,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,2,2,文中,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,2,2,名水,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,1,3,2,眼下,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,3,2,肉月,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,3,3,水面下,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,11,3,3,遊園地,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,15,3,2,公人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,3,2,入力,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,4,2,白紙,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,4,2,的中,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,6,4,2,天産,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,9,4,3,行商人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,4,2,雨夜,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,4,3,気象学,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,5,2,背水,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,5,2,学用,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,14,5,3,寒天質,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,5,2,金星,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,5,6,2,先行,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,8,6,2,心月,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,11,6,3,天日塩,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,7,3,道行人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,7,2,代金,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,7,2,部下,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,7,2,水上,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,7,4,無明長夜,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,8,3,登山口,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,6,8,2,無用,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,11,8,2,一色,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,14,8,3,国文学,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,2,9,2,元手,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,5,9,2,下駄,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,12,9,2,無力,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,17,9,3,花形見,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,10,2,水力,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,6,10,3,事情通,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,10,3,出身地,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,14,10,4,人面獣心,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,11,4,開口一番,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,11,2,旅心,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,11,2,白物,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,12,3,夜神楽,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,8,12,3,一身上,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,14,12,2,地金,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,1,13,4,明日天気,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,6,13,3,天文方,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,13,4,天地神明,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,15,13,2,石神,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,13,2,図面,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,14,2,空文,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,5,14,2,大家,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,8,14,2,通気,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,14,3,記事文,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,15,2,言明,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,15,2,同行,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,15,3,手紙文,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,15,4,一大発見,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,16,4,面白半分,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,5,16,3,神無月,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,9,16,2,花器,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,12,16,2,書通,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,15,16,2,手本,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,3,17,2,水気,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,17,2,用金,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,17,2,用紙,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,17,2,気情,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,2,18,2,家路,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,18,3,一分金,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,11,18,3,茶道口,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,17,18,3,熱心家,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,19,4,身分相応,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,9,19,2,時人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,14,19,4,流行作家,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,2,20,3,工事中,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,20,2,相好,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,20,2,花水,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,20,2,口伝,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,21,2,二人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,7,21,4,天体力学,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,17,21,2,面上,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,1,22,2,口座,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,22,4,苦学力行,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,13,22,4,月下老人,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,18,22,2,手金,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,2,23,3,金剛心,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,10,23,3,下水道,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,16,23,2,生欄,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,0,24,3,分泌物,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,4,24,2,談理,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,12,24,4,義理人情,ocr_results_20250724_135633023_iOS_251206_224420.csv
down,17,24,3,理論家,ocr_results_20250724_135633023_iOS_251206_224420.csv
across,0,0,3,夕日影,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,0,4,4,一朝一夕,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,1,3,2,百花,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,2,0,4,百人一首,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,2,5,3,夜夜中,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,3,4,2,三又,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,4,0,2,夜天,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,4,3,2,百年,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,6,1,4,春花秋月,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,7,0,2,月日,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,7,5,3,天人花,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,2,0,4,百鬼夜行,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,0,1,3,日本人,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,6,1,2,春日,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,2,2,2,一夜,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,5,2,2,草花,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,1,3,2,百首,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,6,3,2,秋天,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,0,4,2,一花,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,3,4,4,三年三月,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,2,5,2,夜又,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,0,6,3,一昼夜,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,4,6,4,露天商人,ocr_results_20250724_135641838_iOS_251206_224426.csv
down,2,7,2,中日,ocr_results_20250724_135641838_iOS_251206_224426.csv
across,0,4,2,写真,ocr_results_20250724_135645201_iOS_251206_224433.csv
